query,state
"aquaculture farms in Seine-et-Marne, Île-de-France",Île-de-France
"aquaculture farms in Seine-Saint-Denis, Île-de-France",Île-de-France
"aquaculture farms in Val-d'Oise, Île-de-France",Île-de-France
"aquaculture farms in Val-de-Marne, Île-de-France",Île-de-France
"aquaculture farms in Yvelines, Île-de-France",Île-de-France
"egg farmers in Essonne, Île-de-France",Île-de-France
"egg farmers in Hauts-de-Seine, Île-de-France",Île-de-France
"egg farmers in Paris, Île-de-France",Île-de-France
"egg farmers in Seine-et-Marne, Île-de-France",Île-de-France
"egg farmers in Seine-Saint-Denis, Île-de-France",Île-de-France
"egg farmers in Val-d'Oise, Île-de-France",Île-de-France
"egg farmers in Val-de-Marne, Île-de-France",Île-de-France
"egg farmers in Yvelines, Île-de-France",Île-de-France
"chicken hatchery in Essonne, Île-de-France",Île-de-France
"chicken hatchery in Hauts-de-Seine, Île-de-France",Île-de-France
"chicken hatchery in Paris, Île-de-France",Île-de-France
"chicken hatchery in Seine-et-Marne, Île-de-France",Île-de-France
"chicken hatchery in Seine-Saint-Denis, Île-de-France",Île-de-France
"chicken hatchery in Val-d'Oise, Île-de-France",Île-de-France
"chicken hatchery in Val-de-Marne, Île-de-France",Île-de-France
"chicken hatchery in Yvelines, Île-de-France",Île-de-France
"shrimp farms in Essonne, Île-de-France",Île-de-France
"shrimp farms in Hauts-de-Seine, Île-de-France",Île-de-France
"shrimp farms in Paris, Île-de-France",Île-de-France
"shrimp farms in Seine-et-Marne, Île-de-France",Île-de-France
"shrimp farms in Seine-Saint-Denis, Île-de-France",Île-de-France
"shrimp farms in Val-d'Oise, Île-de-France",Île-de-France
"shrimp farms in Val-de-Marne, Île-de-France",Île-de-France
"shrimp farms in Yvelines, Île-de-France",Île-de-France
"seafood farms in Essonne, Île-de-France",Île-de-France
"seafood farms in Hauts-de-Seine, Île-de-France",Île-de-France
"seafood farms in Paris, Île-de-France",Île-de-France
"seafood farms in Seine-et-Marne, Île-de-France",Île-de-France
"seafood farms in Seine-Saint-Denis, Île-de-France",Île-de-France
"seafood farms in Val-d'Oise, Île-de-France",Île-de-France
"seafood farms in Val-de-Marne, Île-de-France",Île-de-France
"seafood farms in Yvelines, Île-de-France",Île-de-France
"beef farms in Essonne, Île-de-France",Île-de-France
"beef farms in Hauts-de-Seine, Île-de-France",Île-de-France
"beef farms in Paris, Île-de-France",Île-de-France
"beef farms in Seine-et-Marne, Île-de-France",Île-de-France
"beef farms in Seine-Saint-Denis, Île-de-France",Île-de-France
"beef farms in Val-d'Oise, Île-de-France",Île-de-France
"beef farms in Val-de-Marne, Île-de-France",Île-de-France
"beef farms in Yvelines, Île-de-France",Île-de-France
"meat producer in Essonne, Île-de-France",Île-de-France
"meat producer in Hauts-de-Seine, Île-de-France",Île-de-France
"meat producer in Paris, Île-de-France",Île-de-France
"meat producer in Seine-et-Marne, Île-de-France",Île-de-France
"meat producer in Seine-Saint-Denis, Île-de-France",Île-de-France
"meat producer in Val-d'Oise, Île-de-France",Île-de-France
"meat producer in Val-de-Marne, Île-de-France",Île-de-France
"meat producer in Yvelines, Île-de-France",Île-de-France
